740,Yecuana (Venezuela),ye'cuana (Venezuela),yecuana (République bolivarienne du Venezuela),,5000,4.8501,-64.5117,1
741,Jirel,jirel,jirel,,4919,27.6419,86.2123,2
742,Dolgan,dolgán,dolgane,,4865,71.3851,97.3388,2
743,Romani (Colombia),Romaní (Colombia),,,4858,,,1
744,Tsum,tsum,tsum,,4786,28.4723,85.008,2
745,Northern Tlapanec,tlapaneco septentrional,tlapanèque septentrional,,4771,17.4203,-98.7814,1
746,Taroko,taroko,taroko,,4750,24.0916,121.5218,1
747,Kivallirmiutut,kivallirmiutut,kivallirmiut,,4675,61.0982,-94.1201,1
748,Puebla Mazatec,mazateco de Puebla,mazatèque de Puebla,,4660,18.476,-96.8351,1
749,Zapotec of Petapa,zapoteco de Petapa,zapotèque de Petapa,,4613,16.8333,-95.1166,2
750,Dungmali,dungmali,dungmali,,4609,27.1874,87.1902,2
751,Saryg Yugur,yugur sarig,sari yougour,,4600,39.2747,98.8439,3
752,Qikiqtaaluk uannangani,qikiqtaaluk uannangani,uannangani de Qikiqtaaluk,,4550,69.3878,-81.615,1
753,Afitti,afitti,afitti,,4512,12.4419,30.7534,3
754,Nomatsiguenga,nomatsiguenga,nomatsiguenga,,4500,-11.3292,-74.3664,3
755,Piapoko,piapoko,piapoko,,4500,4.0396,-68.0712,2
756,Tokelauan,tokelauano,tokelau,,4500,-9.1699,-171.8206,3
757,Wotu,wotu,wotu,,4500,-2.6303,120.888,1
758,Wambule,wambule,wambule,,4471,27.1746,86.4363,1
759,Southern East Cree,clisteno suroriental,cree du sud-est,,4455,50.587,-73.6365,1
760,Arbore,arbore,arbore,,4441,5.069,36.892,2
761,Ebang,heibano,ebang,,4412,11.313,30.5886,3
762,Tafi,tafi,tafi,,4400,6.73,0.4421,1
763,Puma,puma,puma,,4310,26.9692,86.9004,3
764,Gyele,guiele,gyele,,4280,2.2241,9.8986,2
765,Bwisi,talinga-bwisi,bwisi,,4248,-3.5572,11.4477,2
766,Eastern Montagnais,montañés oriental,montagnais de l'est,,4180,50.2136,-66.193,1
767,Atikamekw,atikamek,atikamekw,,4155,47.2104,-74.3827,1
768,Western Zoque,zoqué occidental,zoque occidental,,4100,16.9063,-91.7333,1
769,Acoma-Laguna,queresano occidental,acoma-laguna,,4000,34.8964,-107.5816,2
770,Aka,aka,aka,,4000,27.1666,92.6312,2
771,Baga Manduri,baga maduri,baga manduri,,4000,10.0986,-14.0405,2
772,Baga Sitemu,baga sitemu,baga sitemou,,4000,10.1094,-14.1586,3
773,Botlikh,botlij,botlikh,,4000,42.6602,46.2222,2
774,Bunan,bunán,bunan,,4000,32.7503,76.2451,2
775,Cashinahua (Peru),cashinahua (Perú),cashinahua (Pérou),,4000,-10.3581,-71.5869,2
776,Cha'palaa,cayapa,chapalaa,,4000,0.9386,-79.0055,2
777,Evenki (Manchuria),evenki (Manchuria),évenki (Mandchourie),,4000,50.34,123.43,3
778,Gazhuo,kaduo,gazhuo,,4000,24.0959,102.5463,2
779,Godoberi,godoberí,godoberi,,4000,42.643,46.1027,2
780,"Kari'ña (Guyana, Suriname)","galibi (Guyana, Surinam)","galibi (Guyane, Suriname)",,4000,6.8828,-60.2929,3
781,Lishan Didan (Israel),lishanán (Israel),lishan didan (Israël),,4000,32.0383,34.7827,3
782,Maleng,pakatan,maleng,,4000,18.0166,105,2
783,Napu,napu,napu,,4000,-1.2882,120.2536,1
784,Rahambuu,rahambuu,rahambuu,,4000,-3.1898,121.0858,1
785,Shingsaba,lhomi,lhomi,,4000,27.7163,87.4731,1
786,Sinkiang Dagur,daguro de Xinjiang,dagour du Sinkiang,,4000,46.7737,83.0017,2
787,Taa,engamaní,taa,,4000,-24.1367,20.1049,2
788,Tennet,tenet,tennet,,4000,4.8611,33.2226,1
789,Wapishana (Brazil),wapishana (Brasil),wapishana (Brésil),,4000,2.8113,-61.2377,2
790,Yagua,yagua,yagua,,4000,-3.3598,-72.3779,2
791,Yanomám,yanomámi,yanomam,,4000,3.3818,-63.8085,1
792,Yanomami (Venezuela),yanomamö (Venezuela),yanomami (République bolivarienne du Venezuela),,4000,2.5918,-64.7314,1
793,Younuo Bunu,bunú yunuo,bunu younuo,,4000,25.1463,106.5405,2
794,Zenaga (Mauritania),zenaga  (Mauritania),zenaga (Mauritanie),,4000,17.3086,-13.0078,3
795,Baghati,baghati,baghati,,3976,31.194,77.0471,4
796,Bharmauri,gaddi,bharmauri,,3976,32.4912,76.8383,2
797,Uspantek,uspanteco,uspantèque,,3971,15.3475,-90.8684,1
798,Khang Quang Lam,jang,khang quang lam,,3921,22.0333,102.6666,3
799,Konni,konni,koma,,3800,10.3311,-1.6973,1
800,Tocho,tocho,tocho,,3800,10.8764,30.1135,3
801,Mixtec of the Puebla-Oaxaca border,Mixteco de la frontera Puebla-Oaxaca,mixtèque de la frontière Puebla-Oaxaca,,3791,18.1333,-97.6833,2
802,Nupri,nubrí,nupri,,3776,28.6384,84.6079,2
803,Ayoreo,ayoreo,ayoreo,,3700,-18.719,-59.6228,2
804,Moyon,moyon,moyon,,3700,24.4171,94.378,2
805,Utsat,utsat,utsat,,3700,18.2727,109.3871,2
806,Nayi,nayí,nayi,,3656,7.2698,36.1724,1
807,Mussau-Emira,emira,mussau-emira,,3651,-1.4774,149.6392,2
808,Narim,longarim,narim,,3623,4.9048,34.2224,2
809,Garífuna (Guatemala),garífuna (Guatemala),garifuna (Guatemala),,3564,15.8268,-88.7506,1
810,Nachiring,nacherín,nachiring,,3553,27.4144,86.7521,3
811,Eastern Popoloc,popoloca oriental,popoloc oriental,,3544,18.3322,-97.3471,1
812,Nding,nding,nding,,3513,10.4121,30.6024,4
813,Anung (Myanmar),anung (Myanmar),anong (Myanmar),,3500,27.2,98.6333,3
814,Camsá,camsá,camsá,,3500,0.8788,-76.7724,2
815,Crow,absáraca,crow,,3500,45.5963,-107.4613,2
816,Sak (Myanmar),sak (Myanmar),sak (Myanmar),,3500,21.2333,93.0761,1
817,Shwai,chirumba,shwai,,3500,11.3184,30.4156,4
818,Wano,wano,wano,,3500,-3.5463,137.9058,2
819,Northwestern Ojibwe,oyibua noroccidental,ojibwe du nord-ouest,,3465,52.0016,-95.4274,1
820,Bakpinka,bakpinka,bakpinka,,3416,5.3644,8.2397,4
821,Morokodo,morocodo,morokodo,,3400,6.0313,29.7949,3
822,Eloxochitlán Mazatec,mazateco de Eloxochitlán,mazatèque d'Eloxochitlán,,3384,18.1754,-96.8765,1
823,Menik,budik,ménik,,3375,12.7528,-12.2717,2
824,Teribe (Panama),naso (Panamá),teribe (Panama),,3305,9.4472,-82.5166,2
825,Tima,tima,tima,,3305,11.7033,29.1934,3
826,Mursi,mursi,mursi,,3278,5.5831,36.5075,1
827,Pendau,pendau,pendau,,3200,0.1922,120.0091,1
828,Ayautla Mazatec,mazateco de Ayautla,mazatèque d'Ayautla,,3192,18.019,-96.7441,1
829,Yucatec,yucateco,yucatèque,,3155,17.0922,-89.1221,2
830,Sayultec,sayulteco,sayultec,,3150,17.8816,-94.9597,2
831,Eastern Tlapanec,tlapaneco oriental,tlapanèque oriental,,3088,17.8135,-98.604,1
832,Juhur (Caucasus),judeo-tatí (Cáucaso),juhuri (Caucase),,3016,42.0044,48.2409,2
833,Awjila,auyila,awjila,,3000,26.6278,24.5214,3
834,Baleasang,balaesano,baleasang,,3000,-0.0494,119.685,2
835,Benga,benga,benga,,3000,0.9997,9.8657,2
836,Besoa,bada,behoa,,3000,-1.7163,120.4211,1
837,Boni,boni,boni,,3000,-0.8294,40.8142,2
838,Bonjo,bonjo,bonjo,,3000,1.7712,17.9598,3
839,Brokshat,broskatí,brokpa,,3000,34.6478,76.4978,2
840,Budukh,buduj,boudoukh,,3000,41.1207,48.3233,3
841,Dahaalik,dahaalik,dahlik,,3000,15.6917,40.0671,4
842,East Greenlandic,groenlandés oriental,tunumiit oraasiat,,3000,65.6061,-37.6858,2
843,Eastern Khanty,jantí oriental,khanty oriental,,3000,61.2491,74.5092,2
844,Fyem,fyam,fyem,,3000,9.6332,8.8632,3
845,Geta?,geta,geta?,,3000,18.2293,82.727,3
846,Gura,gura,gura,,3000,10.075,6.8499,3
847,Harsusi,harsusi,harsusi,,3000,19.9372,56.2637,2
848,Hozo,hozo-seco,hozo,,3000,9.3352,34.53,2
849,Jemez,towa,jemez,,3000,35.6151,-106.7242,1
850,Kamara,kamara,kamara,,3000,9.0858,-2.2576,2
851,Kapingamarangi,kapingamarangi,kapingamarangi,,3000,1.0828,154.8081,3
852,Koitabu,coita,koitabu,,3000,-9.346,147.1179,1
853,Kuk,kuk,kuk,,3000,6.4326,10.2365,2
854,Lai,palyu,paliu,,3000,24.4871,105.216,2
855,Limirong Tibetan,limirong,tibétain de Limirong,,3000,29.9164,81.7617,2
856,Lishanid Noshan (Israel),lisánido nosán (Israel),lishanid noshan (Israël),,3000,31.7188,34.7772,3
857,Lude,ludio,lude,,3000,61.5867,33.6813,3
858,"Mbya Guarani (Argentina, Uruguay)","guaraní mbyá (Argentina, Uruguay)","mbyá guarani (Argentine, Uruguay)",,3000,-29.6116,-57.4804,3
859,"Mohawk (Akwesasne, St. Regis)","mohaqués (Akwesasne, St Regis)","mohawk (Akwesasne, St. Regis)",,3000,45.0033,-74.6497,2
860,Nanay,nanái,nanaï,,3000,49.3537,136.5243,3
861,Palu'e,palu'e,palu'e,,3000,-8.3242,121.7106,2
862,Panare,panare,panare,,3000,6.5445,-66.4233,1
863,Pilagá,pilagá,pilagá,,3000,-25.4035,-58.6669,1
864,Pitjantjatjara,pichanchachara,pitjantjatjara,,3000,-26.0719,129.9517,1
865,Pukur,baga de Binari,pukur,,3000,10.4013,-14.4799,2
866,Rotuman,rotumano,rotuman,,3000,-12.5063,177.0776,1
867,Savi,saví,savi,,3000,35.2085,71.845,2
868,Sherdukpen,sherdukpen,sherdukpen,,3000,27.1935,92.351,1
869,Shira Yugur,yugur sira,shira yougur,,3000,39.1002,99.2065,3
870,Takahanyilang,takahanyilang,takahanyilang,,3000,6.85,93.8726,4
871,U,u,u,,3000,23.4844,99.8404,2
872,Ulithian,ulitiano,ulithi,,3000,10.0229,139.6801,3
873,Waima'a,vaimaa,waima'a,,3000,-8.4995,126.3372,2
874,Warlpiri,valpiri,warlpiri,,3000,-20.8177,131.6601,1
875,Yukpa,yukpa,yukpa,,3000,9.7956,-72.9382,1
876,Western Montagnais,montañés occidental,montagnais de l'ouest,,2980,48.9635,-68.5729,1
877,Waiwai (Brazil),waiwai (Brasil),waiwai (Brésil),,2916,-0.7909,-58.2714,1
878,Jersey French,francés de Jersey,jersiais,,2874,49.2211,-2.1368,3
879,Bahing,bahing,bahing,,2765,27.3126,86.5571,2
880,Stoney,estoni,stoney,,2765,51.161,-114.8533,1
881,Southwestern Tepehuan,tepehuano suroccidental,tepehuan sud-occidental,,2756,22.8349,-105.7276,1
882,Northern Mansi,mansí septentrional,mansi du Nord,,2746,62.6539,63.1494,3
883,Bisu,bisú,bisu,,2740,19.715,99.6789,2
884,Wari,tubarão/ huarí,wari,,2721,-11.7275,-65.0061,2
885,Pakan,bugán,pakan,,2700,23.7447,105.2235,2
886,Yami,yami,yami,,2700,22.0512,121.5403,1
887,Ko,ko,ko,,2683,10.6714,30.8386,4
888,Yuracaré,yuracaré,yuracaré,,2675,-16.6888,-65.4345,2
889,Aimol,aimol,aimol,,2643,24.4971,93.6145,4
890,Kohi,koi,kohi,,2641,27.3607,86.8661,1
891,Chatino of the western lowlands,chatino de la zona baja occidental,chatino des basses-terres occidentales,,2640,16.3049,-97.5466,2
892,Bolo,bolo,bolo,,2627,-10.5526,14.9633,2
893,Logol,logol,logol,,2600,10.8521,30.6463,3
894,Sila,sila,sila,,2600,22.3094,102.041,2
895,Pisaflores Tepehua,tepehuano de Pisa Flores,tepehua de Pisaflores,,2578,20.6883,-98.0125,1
896,Xerente,xerénte,xerente,,2569,-9.3356,-48.2227,3
897,Bribri (Panama),talamanca (Panamá),bribri (Panama),,2521,9.4813,-82.6174,3
898,Achuar,achuar chicham,achuar chicham,,2500,-2.8991,-77.4316,2
899,Bai,bai,bai,,2500,8.0592,25.5102,2
900,Banka,banka,banka,,2500,11.4261,-5.6744,2
901,Culina (Peru),culina (Perú),culina (Pérou),,2500,-9.6224,-70.7958,2
902,Gadang,gadango,gadang,,2500,10.3473,17.2485,2
903,Khinalug,jinalug,khinalough,,2500,41.1579,48.0706,3
904,Laomian (China),laomian (China),laomian (Chine),,2500,23.7645,100.0195,2
905,Laomian (Myanmar),laomian (Myanmar),laomien (Myanmar),,2500,22.6833,99.25,2
906,Lhokpu,lokpu,lhokpu,,2500,26.9514,89.2968,2
907,Martuwangka,martu wangka,martu wangka,,2500,-24.1975,122.9589,1
908,Mayoruna (Peru),matsés (Perú),mayoruna (Pérou),,2500,-5.5285,-73.4765,1
909,Pingelapese,pingilapés,pingelap,,2500,6.2279,160.7107,3
910,Rapanui,rapanui,rapanui,,2500,-27.108,-109.3579,3
911,Remo,remo,remo,,2500,19.1659,82.6391,3
912,Roshorvi,oroshori,roshorvi,,2500,38.1086,72.1719,3
913,Sanglechi,sanglechí,sanglîchi,,2500,36.6585,71.4784,3
914,Semelai,semelái,semelai,,2500,3.1761,102.4818,3
915,Urak Lawoi (Malaysia),urak lawoi (Malasia),urak lawoi’ (Malaisie),,2500,6.4194,99.7869,2
916,Urak Lawoi (Thailand),urak lawoi (Tailandia),urak lawoi (Thaïlande),,2500,7.7756,98.3306,2
917,Zirenkel,zirenkel,zirenkel,,2500,12.136,18.4735,2
918,Vumbu,vumbu,vumba,,2460,-1.8783,10.816,2
919,Mopán (Guatemala),mopán (Guatemala),mopán (Guatemala),,2455,16.5144,-89.4167,3
920,Cuiba,cuiba,cuiba,,2445,6.4463,-69.9389,3
921,Raji,raji,raji,,2413,27.9721,82.3135,3
922,Highland Chontal,chontal de la sierra,chontal des hautes terres,,2410,16.2832,-95.857,3
923,Yasa,yasa,yasa,,2401,2.3284,9.8464,2
924,Bumbita Arapesh,arapeso bumbita,bumbita arapesh,,2353,-3.6449,142.8002,1
925,Mang (China),mang (China),mang (Chine),,2300,22.8293,103.1039,2
926,Mang (Viet Nam),mang  (Vietnam),mang (Viet Nam),,2300,22.35,102.9666,2
927,Tlachichilco Tepehua,tepehuano de Tlachichilco,tepehua de Tlachichilco,,2234,20.6205,-98.1991,2
928,Blackfoot (Canada),pies negros (Canadá),pied-noir (Canada),,2200,49.3535,-113.2884,2
929,Jaya,yaya,jaya,,2200,12.187,18.1645,3
930,Karipuna do Amapá,karipuna del Amapá,karipuna de l'Amapá,,2200,3.3379,-51.6796,1
931,Kulfa,kulfa,koulfa,,2200,9.9742,19.1848,2
932,Krahô,krahó,krahô,,2184,-8.4071,-47.2851,1
933,Kristang,papia kristang,kristang,,2150,2.1935,102.256,3
934,Yine,piro,yine,,2150,-11.4584,-73.0261,2
935,North Alaskan Inupiaq (Kotzebue Sound),inuí alaskiano septentrional (estrecho de Kotzebue),Inupiaq du nord de l'Alaska  (Golfe de Kotzebue),,2144,66.8972,-162.5855,3
936,North Alaskan Inupiaq (North Slope),inuí alaskiano septentrional (zona ártica septentrional),Inupiaq de nord de l'Alaska (North Slope),,2144,71.2725,-156.7749,3
937,Seward Peninsula Inupiaq (King Island),inuit de la Península Seward (i. del Rey),inupiaq de la péninsule de Seward  (King Island),,2144,64.9728,-168.0616,4
938,Seward Peninsula Inupiaq (Little Diomede Island),inuit de la Península Seward (i. Diómedes menor),inupiaq de la péninsule de Seward (Petite Diomède),,2144,65.755,-168.9167,4
939,Seward Peninsula Inupiaq (Norton Sound),inuit de la Península Seward (estrecho de Norton),inupiaq de la péninsule de Seward (Norton Sound),,2144,64.5433,-163.029,4
940,Katukína-Kanamarí,canamarí,katukína-kanamarí,,2100,-5.6159,-68.7304,1
941,Tiwi,tiví,tiwi,,2100,-11.6091,130.8911,1
942,Zaozou,zaozou,zaozou,,2100,26.1554,99.2944,1
943,Ngäbere (Costa Rica),guaymí (Costa Rica),ngäbere (Costa Rica),,2041,8.4723,-82.9907,2
944,Aiton,aitón,aiton,,2000,26.6523,94.2901,3
945,Anindilyakwa,anindilyakwa,anindilyakwa,,2000,-13.9987,136.582,1
946,Apurinã,apurinã,apurinã,,2000,-5.4847,-63.8964,2
947,Arrernte,aranda,arrernte,,2000,-24.1668,132.0996,1
948,Ashkun,askún,ashkun,,2000,34.9973,71.0746,2
949,Ata,ata,ata,,2000,9.6081,122.9155,4
950,Athpahariya,atpariya,athpahariya,,2000,26.952,87.3399,2
951,Ava-Guaraní,avá-guaraní,ava-guarani,,2000,-23.1403,-64.3359,2
952,Bayso,bayso,bayso,,2000,6.4081,37.749,2
953,Birhor,birhor,birhor,,2000,21.7594,85.935,4
954,Boano,boano,boano,,2000,0.4724,120.9979,1
955,Bori,bori,bori,,2000,28.9889,94.4439,2
956,Chepya,chepya,chepya,,2000,21.3833,101.8166,2
957,Chilisso,chiliss,chilisso,,2000,35.2136,73.2396,3
958,Culina (Brazil),culina (Brasil),culina (Brésil),,2000,-7.1008,-68.7744,1
959,Damana,malayo,damana,,2000,10.9196,-73.4985,2
960,Duguza,duguza,duguza,,2000,9.9039,9.1186,2
961,Galibi Marworno,caribe-marworno,galibi-marworno,,2000,3.4256,-52.0312,1
962,Gats'ama - Ganjule - Harro,gatsama - ganjule - harro,harro,,2000,5.9548,37.5292,2
963,Gebe,gebe,gebe,,2000,-0.1922,129.5397,1
964,Ghadames,gadamés,ghadamès,,2000,30.1166,9.5251,1
965,Griko (Calabria),griko calabrés,griko (Calabre),,2000,37.9961,15.9329,3
966,Huilliche,huilliche,huilliche,,2000,-40.4803,-73.5424,4
967,Ik,ik,ik,,2000,3.5024,34.1894,3
968,Jangshung,yansún,jangshung,,2000,31.7748,78.4753,2
969,Jero,yerún,jero,,2000,27.2241,86.3909,1
970,Kari'ña (French Guyana),galibi (Guayana Francesa),galibi (Guyane Française),,2000,5.5066,-53.6572,2
971,Khamnigan Mongol,mongol jamnigan,khamnigan mongol,,2000,50.3454,114.1094,2
972,Kona,jukun kona,kona,,2000,9.0587,11.2829,3
973,Koreguaje,coreguaje,koreguaje,,2000,1,-75,2
974,Koryak,coriaco,koryak,,2000,61.8561,168.6621,3
975,Kota,cota,Kota,,2000,11.4154,76.8576,4
976,Logorik,logori,logorik,,2000,11.1433,29.8306,4
977,Lule Saami,saamí de Lule,lule saami,julevsábme,2000,67.272,17.7978,3
978,Luro,teressa,luro,,2000,7.915,93.3837,4
979,Mambai,mambai,mambay,,2000,9.6007,14.0899,3
980,Milang,milang,milang,,2000,28.488,95.2954,2
981,Mocoví,mocoví,mocoví,,2000,-27.6056,-59.7656,2
982,Momuna,momuna,momuna,,2000,-5,139,1
983,Mpi,mpi,mpi,,2000,18.2554,100.2227,2
984,Muda,muda,muda,,2000,21.8421,100.6851,1
985,Munji,munyí,munji,,2000,36.0379,70.6723,3
986,Nguon,nguôn,nguon,,2000,17.5333,105.3833,1
987,Nheengatu / Yeral (Venezuela),nheengatú (Venezuela),nheengatú / Yeral (République bolivarienne du Venezuela),,2000,1.2303,-66.8408,3
988,Nihali,nihali,nihali,,2000,20.5402,76.0913,4
989,Nyishangba,nyishangba,nyishangba,,2000,28.6423,84.1017,2
990,Ottawa (Walpole Island),oyibua odahua (Isla de Walpole),ottawa (île Walpole),,2000,42.6068,-82.5195,3
991,Prasun,prasuní,prasun,,2000,35.3543,71.26,2
992,Rukai,rukái,rukai,,2000,22.792,120.8104,1
993,Sáliba,sáliva,sáliba,,2000,5.3097,-69.873,3
994,Sangkong,sangkong,sangkong,,2000,21.5158,100.6957,1
995,Sarwa,sarwa,sarwa,,2000,10.5958,17.0397,2
996,Shoshoni (Idaho),shoshone  (Idaho),shoshone (Idaho),,2000,43.0438,-112.4629,3
997,Shoshoni (Nevada),shoshone (Nevada),shoshone (Nevada),,2000,40.0358,-113.9835,3
998,Shoshoni (Wyoming),shoshone (Wyoming),shoshone (Wyoming),,2000,43.014,-108.8209,3
999,Tai Phake,phake,tai phake,,2000,27.5033,95.2185,3
1000,Tamazight (Arzew),tamazight (Arzew),tamazight (Arzew),,2000,35.5869,-0.4737,4
1001,Tanglang,tanglang,tanglang,,2000,26.0863,99.7119,1
1002,Tchitchege,tchitchege,tchitchege,,2000,-1.8508,13.612,2
1003,Tinan,tinan,tinan,,2000,32.519,77.6733,2
1004,Tsafiki,tsafiki,tsa’fiki,,2000,-0.25,-79.15,2
1005,Ukhwejo,ukhwejo,ukhwejo,,2000,3.3626,16.0565,3
1006,Urarina,urarina,urarina,,2000,-4.3464,-75.3002,1
1007,Ushojo,usoyo,ushojo,,2000,35.0209,72.897,2
1008,Waigali,vaigalí,waigali,,2000,35.1895,71.1941,2
1009,Waotededo,huao terero,huaotededo,,2000,-1.1864,-76.6296,1
1010,Wotapuri-Katarqalai,votapurí,wotapuri-katarqalai,,2000,34.4166,70.3333,2
1011,Wutun,wutunhua,wutun,,2000,35.791,102.4365,2
1012,Candoshi,candoshi,candoshi,,1900,-3.7107,-76.9042,2
1013,Hupda (Brazil),hupdé macú (Brasil),hupda (Brésil),,1900,0.7909,-68.247,1
1014,Mixtec of the central Ravine,Mixteco de la Cañada Central,mixtèque de Cañada Central,,1878,17.9666,-96.8333,2
1015,Kendeje,kendeye,kedendje,,1859,13.6299,21.5771,2
1016,Hunzib,hunzib,hunzib,,1839,42.1654,46.2991,2
1017,Tchumbuli,tchumbuli,tchumbuli,,1838,8.7113,2.1533,4
1018,Cashibo-Cacataibo,cachibo,cashibo-cacataibo,,1800,-8.9393,-75.0915,2
1019,Grass Koiari,coyarí,grass koiari,,1800,-9.4558,147.5559,1
1020,Isirawa,isirawa,isirawa,,1800,-1.8783,138.5485,1
1021,Lanoh,lanoh,lanoh,,1800,5.2509,101.0206,4
1022,Lemolang,lemolango,lemolang,,1800,-2.6303,120.1849,1
1023,Nila (Seram Island),nila (isla Seram),nila (île de Seram),,1800,-3.2173,128.9849,2
1024,Shixing,sichín,shixing,,1800,28.5263,100.4734,2
1025,Chuj (Mexico),chuj (México),chuj (Mexique),,1771,16.1203,-92.0407,4
1026,Darma,darma,darma,,1761,30.0037,80.5641,2
1027,Kung,cungo,kung,,1750,6.5227,10.1074,3
1028,Lokono (Guyana),lokono (Guyana),arawak lokono (Guyane),,1750,6.2934,-58.0957,4
1029,Byangsi,byangsi,byangsi,,1734,30.0595,80.7824,2
1030,Pasing,pasing,pasing,,1732,21.1254,101.4697,2
1031,Yamphu,yamphu,yamphu,,1722,27.5935,87.3316,2
1032,Andio,andio,andio,,1700,-0.8514,123.1457,1
1033,Cheyenne (Montana),cheyén (Montana),cheyenne (Montana),,1700,45.5495,-106.5263,2
1034,Kumzari,kumzari,kumzari,,1700,26.1936,56.2431,3
1035,Quechua of Yauyos,quechua de Yauyos.,quechua de Yauyos,,1700,-12.9081,-75.6958,4
1036,Bainouk-Samik,bainuko-samik,bainouk-samik,,1685,12.5733,-16.2652,3
1037,Côông,cung,công,,1676,22.5943,102.7455,2
1038,Dogrib,dogrí,dogrib,,1675,62.8292,-115.9904,1
1039,Upland Yuman,yumano alto,Upland Yuman,,1650,36.2377,-112.7094,1
1040,Eastern Cuicatec,cuicateco oriental,cuicatèque oriental,,1641,17.9666,-96.7166,1
1041,Tamazight (Ait Rouadi),tamazight (Ait Rouadi),tamazight (Ait Rouadi),,1637,32.5745,-5.9655,5
1042,Woleaian,woleayano,woleai,,1631,7.3515,143.8769,3
1043,Huehuetla Tepehua,tepehuano de Huehuetla,Tepehua de Huehuetla,,1603,20.46,-98.0761,2
1044,Kadiwéu,kadiwéu,kadiwéu,,1600,-20.5222,-56.7237,2
1045,Southern Tiwa (Isleta Pueblo),tiwa meridional (Isleta),tiwa méridional (Pueblo Isleta),,1600,34.9057,-106.7066,2
1046,Southern Tiwa (Sandia Pueblo),tiwa meridional (Sandía),tiwa méridional (Pueblo Sandia),,1600,35.2516,-106.565,2
1047,Tewa (Arizona),tehua (Arizona),tewa (Arizona),,1600,35.8334,-110.3798,2
1048,Tewa (New Mexico),tehua (Nuevo México),tewa (Nouveau-Mexique),,1600,36.053,-106.0708,3
1049,ǁGana,ganakue,ǁgana,,1550,-21.7824,21.8971,1
1050,Akwáwa,assuriní do Tocantins,akwáwa,,1548,-5.2441,-52.7014,1
1051,Northern Cuicatec,cuicateco septentrional,cuicatèque septentrional,,1503,17.9511,-96.7384,1
1052,Chiquihuitlán Mazatec,mazateco de San Juan Chiquihuillán,mazatèque de Chiquihuitlán,,1502,17.9953,-96.7449,2
1053,Apinajé,apinayé,apinajé,,1500,-6.0317,-47.5604,1
1054,Bashkarik,bascarí,bashkarik,,1500,35.2893,72.6168,3
1055,Chintang,chintán,chintang,,1500,26.9367,87.1991,3
1056,Forest Nenets,néncico de los bosques,nénètse des forêts,,1500,64.9188,77.7941,3
1057,Hupda (Colombia),hupdé macú (Colombia),hupda (Colombie),,1500,0.3845,-70.1367,2
1058,Jah Hut,jah het,jah hut,,1500,3.6452,102.3065,3
1059,Jeri,jeri,jeri kuo,,1500,9.2647,-5.8666,3
1060,Jonkor Bourmataguil,jonjor,djonkor de Bourmataguil,,1500,11.4261,19.0145,3
1061,K'emant,kemant,k'emant,,1500,12.9349,37.2326,3
1062,Kanashi,kanashi,kanashi,,1500,32.0406,77.1075,2
1063,Karajá,karajá,karajá,,1500,-11.0921,-50.3393,1
1064,Karelian (Tikhvin),carelio (Tijvin),carélien (Tikhvin),,1500,59.601,33.3544,3
1065,Kendem,kendem,kendem,,1500,5.7061,9.6377,3
1066,Khamba,khamba,khamba,,1500,29.0105,94.7653,2
1067,Lishpa,lishpa,monpa,,1500,27.3327,92.384,2
1068,Mayoruna (Brazil),matsés (Brasil),mayoruna (Brésil),,1500,-3.3379,-64.8413,1
1069,Mescalero-Chiricahua Apache (New Mexico),apache mescalero-chiricahua (Nuevo México),apache mescalero-chiricahua (Nouveau-Mexique),,1500,33.1514,-105.7942,2
1070,Numao Bunu,bunú bunao,bunu numao,,1500,24.3902,107.2701,2
1071,Orang Seletar,orang seletar,orang seletar,,1500,1.3387,103.464,3
1072,Palenque Creole,palenquero,créole de Palenque,,1500,10.0952,-75.1142,2
1073,Pong,pong,pong,,1500,18.4666,105.05,2
1074,Pyuma,pyuma,pyuma,,1500,22.8027,121.0748,1
1075,Saaroa,saaroa,saaroa,,1500,23.1283,120.7062,4
1076,Saluan,saluan,saluan,,1500,-0.8129,122.871,1
1077,Semaq Beri,semaq beri,semaq beri,,1500,4.0012,102.8443,4
1078,Talodi,talodí,talodi,,1500,10.6902,30.3964,4
1079,Wayana (Suriname),wayana (Surinam),oayana (Suriname),,1500,2.7455,-54.58,1
1080,Wik Mungkan,wik mungkan,wik mungkan,,1500,-12.9403,141.9873,1
1081,Natsilingmiutut,natsilingmiutut,natsilingmiutut,,1455,68.643,-95.8863,1
1082,Movima,movima,movima,,1452,-13.7954,-65.4345,3
1083,Ngombe,engombé,ngombé,,1450,3.9492,15.2352,2
1084,Cinta Larga,cinta larga,cinta larga,,1440,-11.4154,-59.7216,1
1085,Dupaninan Agta,agta de Cagayán oriental,agta de Cagayan oriental,,1400,17.9682,122.0361,1
1086,Tese,tese,tese,,1400,11.2161,29.8471,4
1087,Bororo,borôro,bororo,,1390,-15.5172,-53.1024,2
1088,Puluwat,puluwat,puluwat,,1364,7.5803,149.425,3
1089,Kanela Rankokamekra,canela ramkokomekra,canela rankokamekra,,1337,-6.075,-44.9121,1
1090,Saba,saba,saba,,1335,11.1487,18.0175,2
1091,Kurripako (Brazil),curripaco (Brasil),kurripako (Brésil),,1332,0.7001,-68.3789,1
1092,Triw,trii,triw,,1328,15.6833,107.2,2
